movieid,title,production_companies
191714,The Lunchbox,"[{""name"": ""UTV Motion Pictures"", ""id"": 2320}]"
25312,Yes,"[{""name"": ""GreeneStreet Films"", ""id"": 2152}, {""name"": ""UK Film Council"", ""id"": 2452}, {""name"": ""Studio Fierberg"", ""id"": 14731}, {""name"": ""Adventure Pictures"", ""id"": 36765}]"
34106,You Can't Take It With You,"[{""name"": ""Columbia Pictures"", ""id"": 5}]"
11426,From Here to Eternity,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}]"
13909,She Wore a Yellow Ribbon,"[{""name"": ""RKO Radio Pictures"", ""id"": 6}]"
206284,Grace Unplugged,"[{""name"": ""Coram Deo Studios"", ""id"": 30270}, {""name"": ""Birchwood Pictures"", ""id"": 30271}]"
27455,Foolish,"[{""name"": ""No Limit Films"", ""id"": 16718}, {""name"": ""Shooting Star Pictures"", ""id"": 40648}]"
66468,N-Secure,[]
7973,Caramel,"[{""name"": ""Bac Films"", ""id"": 208}, {""name"": ""Les Films des Tournelles"", ""id"": 2280}, {""name"": ""Les Films de Beyrouth"", ""id"": 2281}, {""name"": ""Roissy Films"", ""id"": 2282}, {""name"": ""Sunnyland"", ""id"": 2283}, {""name"": ""Arte France Cin\u00e9ma"", ""id"": 6916}, {""name"": ""Centre National de la Cin\u00e9matographie (CNC)"", ""id"": 18367}, {""name"": ""Fonds Sud Cin\u00e9ma"", ""id"": 22625}, {""name"": ""Minist\u00e8re de la Culture et de la Communication"", ""id"": 25818}, {""name"": ""Minist\u00e8re des Affaires \u00e9trang\u00e8res et du D\u00e9veloppement International"", ""id"": 72598}, {""name"": ""Cin\u00e9fondation"", ""id"": 77292}, {""name"": ""Minist\u00e8re Libanais de la Culture"", ""id"": 78994}]"
283686,Out of the Dark,"[{""name"": ""Participant Media"", ""id"": 6735}, {""name"": ""Imagenation Abu Dhabi FZ"", ""id"": 6736}, {""name"": ""Dynamo"", ""id"": 7062}, {""name"": ""Apaches Entertainment"", ""id"": 8111}, {""name"": ""XYZ Films"", ""id"": 12142}, {""name"": ""Cactus Flower Producciones"", ""id"": 44210}, {""name"": ""Fast Producciones"", ""id"": 44211}]"
15976,The Bubble,"[{""name"": ""Metro Productions"", ""id"": 633}, {""name"": ""Israeli Film Fund"", ""id"": 4520}, {""name"": ""Keshet Hot"", ""id"": 93101}, {""name"": ""Uchovsky Fox"", ""id"": 93102}, {""name"": ""Ronen Ben-Tal Films"", ""id"": 93103}, {""name"": ""Feingold Productions"", ""id"": 93104}]"
592,The Conversation,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""The Coppola Company"", ""id"": 536}, {""name"": ""The Directors Company"", ""id"": 14120}]"
74084,Dil Jo Bhi Kahey...,"[{""name"": ""Entertainment One Pvt. Ltd."", ""id"": 3650}]"
1651,Mississippi Mermaid,"[{""name"": ""Les Films du Carrosse"", ""id"": 53}, {""name"": ""Les Productions Artistes Associ\u00e9s"", ""id"": 64}, {""name"": ""Produzioni Associate Delphos"", ""id"": 34403}]"
25428,I Love Your Work,[]
298584,Cabin Fever,"[{""name"": ""Armory Films"", ""id"": 35849}, {""name"": ""Pelican Point Media"", ""id"": 73192}, {""name"": ""Contend"", ""id"": 73193}]"
10758,Waitress,"[{""name"": ""Night and Day Pictures"", ""id"": 24133}]"
11690,Bloodsport,"[{""name"": ""Cannon Films"", ""id"": 4110}]"
3083,Mr. Smith Goes to Washington,"[{""name"": ""Columbia Pictures"", ""id"": 5}]"
9344,Kids,"[{""name"": ""Miramax Films"", ""id"": 14}]"
10707,The Squid and the Whale,"[{""name"": ""Destination Films"", ""id"": 769}, {""name"": ""Samuel Goldwyn Films"", ""id"": 9118}, {""name"": ""Sony Pictures International"", ""id"": 63520}]"
15647,Kissing Jessica Stein,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Eden Wurmfeld Films"", ""id"": 4143}, {""name"": ""Cineric"", ""id"": 11078}, {""name"": ""Michael Alden Productions"", ""id"": 84889}, {""name"": ""Brad Zions Films"", ""id"": 84890}]"
308529,Kickboxer: Vengeance,"[{""name"": ""Radar Pictures"", ""id"": 14718}, {""name"": ""Headmon Entertainment & Productions"", ""id"": 86465}]"
4174,Spellbound,"[{""name"": ""Selznick International Pictures"", ""id"": 1553}]"
20156,Exotica,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Alliance Entertainment"", ""id"": 10166}, {""name"": ""Ego Film Arts"", ""id"": 12800}]"
9464,Buffalo '66,[]
49018,Insidious,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Stage 6 Films"", ""id"": 11341}, {""name"": ""Haunted Movies"", ""id"": 21742}]"
13820,Repo Man,"[{""name"": ""Edge City"", ""id"": 11463}]"
18079,Nine Queens,"[{""name"": ""Naya Films S.A."", ""id"": 4718}, {""name"": ""Patagonik Film Group"", ""id"": 7100}]"
127918,The Gatekeepers,"[{""name"": ""Les Films du Poisson"", ""id"": 2426}, {""name"": ""Cinephil"", ""id"": 2632}, {""name"": ""RTBF"", ""id"": 5867}, {""name"": ""Arte France"", ""id"": 6111}, {""name"": ""NDR"", ""id"": 8047}]"
17113,The Ballad of Jack and Rose,"[{""name"": ""Elevation Filmworks"", ""id"": 1840}, {""name"": ""Initial Entertainment Group (IEG)"", ""id"": 7380}, {""name"": ""IFC Productions"", ""id"": 26468}, {""name"": ""Jack and Rose Productions"", ""id"": 37334}]"
129139,The To Do List,"[{""name"": ""3 Arts Entertainment"", ""id"": 787}, {""name"": ""The Mark Gordon Company"", ""id"": 1557}]"
507,Killing Zoe,"[{""name"": ""Live Entertainment"", ""id"": 285}]"
4012,The Believer,"[{""name"": ""Fuller Films"", ""id"": 1539}, {""name"": ""Seven Arts Pictures"", ""id"": 14159}]"
14054,Snow Angels,"[{""name"": ""Crossroads Films"", ""id"": 3058}]"
323271,Unsullied,[]
10972,Session 9,"[{""name"": ""October Films"", ""id"": 236}, {""name"": ""USA Films"", ""id"": 987}, {""name"": ""Scout Productions"", ""id"": 2065}]"
13066,I Want Someone to Eat Cheese With,[]
66025,Mooz-lum,[]
11908,Hatchet,"[{""name"": ""ArieScope Pictures"", ""id"": 3960}]"
3082,Modern Times,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Charles Chaplin Productions"", ""id"": 1315}]"
39541,Stolen Summer,[]
1961,My Name Is Bruce,"[{""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Image Entertainment"", ""id"": 3086}]"
51820,The Salon,[]
291362,Road Hard,"[{""name"": ""Sontalia"", ""id"": 32558}]"
30082,Forty Shades of Blue,"[{""name"": ""Charlie Guidance"", ""id"": 45004}, {""name"": ""Flux Films"", ""id"": 54034}, {""name"": ""High Line Productions"", ""id"": 54035}, {""name"": ""Tiny Dancer Films"", ""id"": 54036}]"
72913,Amigo,"[{""name"": ""Anarchist's Convention Films"", ""id"": 2906}]"
23963,Pontypool,"[{""name"": ""Ponty Up Pictures"", ""id"": 12975}, {""name"": ""Shadow Shows"", ""id"": 12976}]"
29406,Trucker,"[{""name"": ""Plum Pictures"", ""id"": 2224}, {""name"": ""Hanson Allen Films"", ""id"": 4090}, {""name"": ""Hart-Lunsford Pictures"", ""id"": 39483}]"
361505,Me You and Five Bucks,[]
104755,The Lords of Salem,"[{""name"": ""Alliance Films"", ""id"": 2514}, {""name"": ""Blumhouse Productions"", ""id"": 3172}, {""name"": ""IM Global"", ""id"": 7437}, {""name"": ""Automatik Entertainment"", ""id"": 7625}, {""name"": ""Haunted Movies"", ""id"": 21742}]"
253306,Housebound,"[{""name"": ""Semi-Professional"", ""id"": 35852}]"
29595,Wal-Mart: The High Cost of Low Price,"[{""name"": ""Brave New Films"", ""id"": 4971}]"
46729,Fetching Cody,"[{""name"": ""Cheap and Dirty Productions Inc."", ""id"": 10853}]"
294600,Last I Heard,[]
137347,Closer to the Moon,"[{""name"": ""Mandragora Movies"", ""id"": 20643}, {""name"": ""Agresywna Banda"", ""id"": 36299}, {""name"": ""Denis Friedman Productions"", ""id"": 66146}]"
290370,Mutant World,"[{""name"": ""Nomadic Pictures"", ""id"": 12467}]"
426469,Growing Up Smith,[]
356841,Checkmate,"[{""name"": ""Status Media & Entertainment"", ""id"": 35396}, {""name"": ""Puppy Entertainment"", ""id"": 63430}]"
301325,#Horror,"[{""name"": ""AST Studios"", ""id"": 75277}, {""name"": ""Lowland Pictures"", ""id"": 75278}]"
347755,Wind Walkers,[]
408,Snow White and the Seven Dwarfs,"[{""name"": ""Walt Disney Productions"", ""id"": 3166}]"
44413,The Holy Girl,"[{""name"": ""R&C Produzioni"", ""id"": 19385}, {""name"": ""Teodora Film"", ""id"": 65361}, {""name"": ""La Pasionaria S.r.l."", ""id"": 67703}]"
39209,Shalako,"[{""name"": ""Central Cinema Company Film"", ""id"": 1787}, {""name"": ""Palomar Pictures International"", ""id"": 12146}, {""name"": ""Kingston Film Productions Ltd."", ""id"": 12147}]"
48463,Incident at Loch Ness,[]
394047,The Dog Lover,"[{""name"": ""ESX Productions"", ""id"": 37081}, {""name"": ""ESX Entertainment"", ""id"": 79279}]"
312791,GirlHouse,"[{""name"": ""Brookstreet Pictures"", ""id"": 3160}]"
266034,The Blue Room,"[{""name"": ""Alfama Films"", ""id"": 3061}]"
280381,House at the End of the Drive,"[{""name"": ""Allure Entertainment"", ""id"": 26679}]"
2661,Batman,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""DC Comics"", ""id"": 429}, {""name"": ""William Dozier Productions"", ""id"": 1188}, {""name"": ""Greenlawn Productions"", ""id"": 1189}]"
100,"Lock, Stock and Two Smoking Barrels","[{""name"": ""Handmade Films Ltd."", ""id"": 146}, {""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""PolyGram Filmed Entertainment"", ""id"": 1382}, {""name"": ""SKA Films"", ""id"": 13419}, {""name"": ""The Steve Tisch Company"", ""id"": 21920}]"
218500,The Ballad of Gregorio Cortez,"[{""name"": ""Moctesuma Esparza Productions"", ""id"": 32189}]"
309,The Celebration,"[{""name"": ""Nordic Film"", ""id"": 156}, {""name"": ""Sveriges Television (SVT)"", ""id"": 3221}, {""name"": ""Nimbus Film Productions"", ""id"": 11672}]"
27845,Trees Lounge,[]
25784,Journey from the Fall,[]
52790,The Basket,[]
100275,Eddie: The Sleepwalking Cannibal,"[{""name"": ""Det Danske Filminstitut"", ""id"": 118}, {""name"": ""T\u00e9l\u00e9film Canada"", ""id"": 806}, {""name"": ""Fridthjof Film"", ""id"": 7048}, {""name"": ""Make A Move"", ""id"": 64899}]"
295914,Queen of the Mountains,"[{""name"": ""Kirghizfilm"", ""id"": 40456}, {""name"": ""Aitysh Film"", ""id"": 63928}]"
42033,Def-Con 4,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""Salter Street Films International"", ""id"": 26139}]"
19187,The Hebrew Hammer,"[{""name"": ""ContentFilm"", ""id"": 1420}, {""name"": ""Comedy Central Films"", ""id"": 7480}]"
46415,Neal 'n' Nikki,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]"
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,"[{""name"": ""Silver Nitrate Films"", ""id"": 2262}]"
27588,Forget Me Not,"[{""name"": ""Capstone Entertainment Group"", ""id"": 17055}, {""name"": ""Vindicated Pictures"", ""id"": 17056}]"
223,Rebecca,"[{""name"": ""Selznick International Pictures"", ""id"": 1553}]"
9725,Friday the 13th Part 2,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Georgetown Productions, Inc."", ""id"": 7512}]"
28580,The Lost Weekend,"[{""name"": ""Paramount"", ""id"": 6033}]"
23730,C.H.U.D.,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""C.H.U.D. Productions"", ""id"": 85889}]"
84197,Filly Brown,[]
46256,The Lion of Judah,"[{""name"": ""Sunrise Productions"", ""id"": 30216}, {""name"": ""Animated Family Films"", ""id"": 30217}, {""name"": ""Character Matters"", ""id"": 30218}]"
19997,Niagara,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]"
43266,How Green Was My Valley,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]"
278316,Da Sweet Blood of Jesus,"[{""name"": ""40 Acres & A Mule Filmworks"", ""id"": 4319}]"
1412,"Sex, Lies, and Videotape","[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Outlaw Productions"", ""id"": 889}, {""name"": ""Virgin"", ""id"": 1419}]"
176,Saw,"[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""Twisted Pictures"", ""id"": 2061}, {""name"": ""Evolution Entertainment"", ""id"": 23019}, {""name"": ""Saw Productions Inc."", ""id"": 55405}]"
39939,Super Troopers,"[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Broken Lizard Industries"", ""id"": 2773}]"
357834,The Algerian,"[{""name"": ""Zelko Films"", ""id"": 62451}]"
215924,The Amazing Catfish,"[{""name"": ""Cine Canibal"", ""id"": 16496}]"
480,Monsoon Wedding,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""Mirabai Films"", ""id"": 6235}, {""name"": ""The Criterion Collection"", ""id"": 10932}]"
14295,You Can Count on Me,"[{""name"": ""Cappa Productions"", ""id"": 691}, {""name"": ""Hart-Sharp Entertainment"", ""id"": 11351}, {""name"": ""Crush Entertainment"", ""id"": 68304}]"
11219,The Trouble with Harry,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Alfred J. Hitchcock Productions"", ""id"": 10715}]"
20770,But I'm a Cheerleader,"[{""name"": ""Ignite Entertainment"", ""id"": 4131}]"
176124,Home Run,"[{""name"": ""Samuel Goldwyn"", ""id"": 261}, {""name"": ""Provident Films"", ""id"": 3291}]"
500,Reservoir Dogs,"[{""name"": ""Live Entertainment"", ""id"": 285}, {""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Dog Eat Dog Productions Inc."", ""id"": 26198}]"
60400,The Blue Bird,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]"
429,"The Good, the Bad and the Ugly","[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Constantin Film Produktion"", ""id"": 5755}, {""name"": ""Produzioni Europee Associati (PEA)"", ""id"": 7508}, {""name"": ""Arturo Gonz\u00e1lez Producciones Cinematogr\u00e1ficas S.A."", ""id"": 42498}]"
310569,The Second Mother,"[{""name"": ""Gullane Entretenimento S.A."", ""id"": 44615}, {""name"": ""\u00c1frica Filmes"", ""id"": 47462}]"
98369,Blue Like Jazz,"[{""name"": ""Ruckus Films"", ""id"": 36108}]"
114065,Down & Out With The Dolls,[]
89750,"Pink Ribbons, Inc.","[{""name"": ""National Film Board of Canada (NFB)"", ""id"": 17027}]"
49951,Certifiably Jonathan,[]
86331,Desire,"[{""name"": ""Acajou Films"", ""id"": 18519}, {""name"": ""Rebel Rebel"", ""id"": 18520}, {""name"": ""Birka Holding"", ""id"": 18521}]"
355629,The Blade of Don Juan,[]
16433,Grand Theft Parsons,[]
15544,Extreme Movie,"[{""name"": ""FlipZide Pictures"", ""id"": 3478}]"
43884,The Charge of the Light Brigade,"[{""name"": ""Warner Bros."", ""id"": 6194}]"
107315,Below Zero,[]
137955,Crowsnest,[]
13064,Airborne,[]
59917,Cotton Comes to Harlem,[]
157422,The Wicked Within,"[{""name"": ""After Dark Films"", ""id"": 3608}, {""name"": ""High Five Films"", ""id"": 25635}]"
310933,Bleeding Hearts,[]
7553,Waiting...,"[{""name"": ""L.I.F.T. Production"", ""id"": 1305}, {""name"": ""Eden Rock Media"", ""id"": 2273}]"
12877,Dead Man's Shoes,"[{""name"": ""EM Media"", ""id"": 1917}, {""name"": ""Big Arty Productions"", ""id"": 3519}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""Warp Films"", ""id"": 12180}]"
39895,From a Whisper to a Scream,"[{""name"": ""Conquest Productions"", ""id"": 6087}]"
102840,Sex With Strangers,[]
55616,Dracula: Pages from a Virgin's Diary,"[{""name"": ""Canadian Broadcasting Corporation (CBC)"", ""id"": 12113}, {""name"": ""Dracula Productions Inc."", ""id"": 94410}, {""name"": ""Vonnie Von Helmolt Film"", ""id"": 94411}]"
29697,Faith Like Potatoes,"[{""name"": ""Global Creative Studios"", ""id"": 77793}]"
50037,Beyond the Black Rainbow,"[{""name"": ""Chromewood Productions"", ""id"": 28001}]"
94329,The Raid,"[{""name"": ""Celluloid Dreams"", ""id"": 860}, {""name"": ""Pt. Merantau Films"", ""id"": 12141}, {""name"": ""XYZ Films"", ""id"": 12142}]"
53502,The Dead Undead,[]
202604,The Vatican Exorcisms,[]
289,Casablanca,"[{""name"": ""Warner Bros."", ""id"": 6194}]"
27374,Lake Mungo,"[{""name"": ""Mungo Productions"", ""id"": 5583}]"
26815,Rocket Singh: Salesman of the Year,"[{""name"": ""Yash Raj Films"", ""id"": 1569}]"
811,Silent Running,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Trumbull/Gruskoff Productions"", ""id"": 23276}]"
1366,Rocky,"[{""name"": ""United Artists"", ""id"": 60}]"
244776,The Sleepwalker,"[{""name"": ""Tandem Pictures"", ""id"": 38956}, {""name"": ""4 1/2 Film"", ""id"": 38957}]"
5769,Tom Jones,"[{""name"": ""Woodfall Film Productions"", ""id"": 1980}]"
277685,Unfriended,"[{""name"": ""Bazelevs Production"", ""id"": 1038}, {""name"": ""Blumhouse Productions"", ""id"": 3172}]"
103,Taxi Driver,"[{""name"": ""Columbia Pictures Corporation"", ""id"": 441}, {""name"": ""Italo/Judeo Productions"", ""id"": 46059}, {""name"": ""Bill/Phillips"", ""id"": 46060}]"
11298,The Howling,"[{""name"": ""AVCO Embassy Pictures"", ""id"": 494}, {""name"": ""International Film Investors"", ""id"": 502}, {""name"": ""Wescom Productions"", ""id"": 10312}]"
646,Dr. No,"[{""name"": ""United Artists"", ""id"": 60}, {""name"": ""Eon Productions"", ""id"": 7576}]"
93856,Chernobyl Diaries,"[{""name"": ""Alcon Entertainment"", ""id"": 1088}, {""name"": ""FilmNation Entertainment"", ""id"": 7493}, {""name"": ""Oren Peli / Brian Witten Pictures"", ""id"": 14734}]"
9003,Hellraiser,"[{""name"": ""New World Pictures"", ""id"": 1950}, {""name"": ""Cinemarque Entertainment BV"", ""id"": 15338}, {""name"": ""Film Futures"", ""id"": 15339}, {""name"": ""Rivdel Films"", ""id"": 15340}]"
347126,God's Not Dead 2,"[{""name"": ""Pure Flix Productions"", ""id"": 79986}]"
10092,Cry_Wolf,"[{""name"": ""Universal Pictures"", ""id"": 33}]"
10643,Godzilla 2000,"[{""name"": ""Toho Film (Eiga) Co. Ltd."", ""id"": 622}]"
46705,Blue Valentine,"[{""name"": ""Hunting Lane Films"", ""id"": 2290}, {""name"": ""Silverwood Films"", ""id"": 2293}, {""name"": ""Incentive Filmed Entertainment"", ""id"": 7215}, {""name"": ""Chrysler Corporation"", ""id"": 11335}, {""name"": ""Shade Pictures"", ""id"": 11336}, {""name"": ""Motel Movies"", ""id"": 11337}, {""name"": ""Cottage Industries"", ""id"": 11338}]"
546,Transamerica,"[{""name"": ""IFC Films"", ""id"": 307}, {""name"": ""The Weinstein Company"", ""id"": 308}]"
76487,The Devil Inside,"[{""name"": ""Room 101"", ""id"": 6302}, {""name"": ""Prototype"", ""id"": 24048}]"
5722,Beyond the Valley of the Dolls,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]"
39833,Love Me Tender,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]"
1781,An Inconvenient Truth,"[{""name"": ""Lawrence Bender Productions"", ""id"": 2253}, {""name"": ""Paramount Classics"", ""id"": 2315}, {""name"": ""Participant Media"", ""id"": 6735}]"
18712,Sands of Iwo Jima,"[{""name"": ""Republic Pictures (I)"", ""id"": 14317}]"
7944,Shine a Light,"[{""name"": ""Concert Promotion International"", ""id"": 2264}, {""name"": ""Shangri-La Entertainment"", ""id"": 2265}]"
171424,The Green Inferno,"[{""name"": ""Worldview Entertainment"", ""id"": 9015}, {""name"": ""Dragonfly Entertainment"", ""id"": 18142}, {""name"": ""Sobras International Pictures"", ""id"": 55497}, {""name"": ""Top Hat Releasing"", ""id"": 73624}, {""name"": ""BH Tilt"", ""id"": 73625}]"
361475,Departure,"[{""name"": ""British Film Institute (BFI)"", ""id"": 7281}, {""name"": ""Amaro Films"", ""id"": 76846}, {""name"": ""Connectic Studio"", ""id"": 76847}, {""name"": ""Motion Group Pictures"", ""id"": 76848}]"
113947,The Sessions,"[{""name"": ""Rhino Films"", ""id"": 1591}, {""name"": ""Such Much Films"", ""id"": 13195}]"
18570,"Food, Inc.","[{""name"": ""Magnolia Pictures"", ""id"": 1030}]"
83860,October Baby,[]
41469,Next Stop Wonderland,[]
244772,The Skeleton Twins,"[{""name"": ""Duplass Brothers Productions"", ""id"": 1974}, {""name"": ""Venture Forth"", ""id"": 20313}]"
50837,Martha Marcy May Marlene,"[{""name"": ""Cunningham & Maybach Films"", ""id"": 10056}, {""name"": ""FilmHaven Entertainment"", ""id"": 10057}, {""name"": ""BorderLine Films"", ""id"": 10058}, {""name"": ""This Is That Productions"", ""id"": 10059}]"
248774,Obvious Child,"[{""name"": ""Sundial Pictures"", ""id"": 10479}, {""name"": ""Votiv Films"", ""id"": 34455}, {""name"": ""Rooks Nest Entertainment"", ""id"": 34456}, {""name"": ""A24"", ""id"": 41077}]"
10183,Frozen River,"[{""name"": ""Cohen Media Group"", ""id"": 9122}, {""name"": ""Harwood Hunt Productions"", ""id"": 85817}]"
