movieid,title,keywords
821,Judgment at Nuremberg,"[{""id"": 934, ""name"": ""judge""}, {""id"": 1631, ""name"": ""concentration camp""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 2652, ""name"": ""nazis""}, {""id"": 3012, ""name"": ""court case""}, {""id"": 3061, ""name"": ""national socialism""}, {""id"": 3068, ""name"": ""national socialist party""}, {""id"": 4172, ""name"": ""nuremberg trials""}, {""id"": 6145, ""name"": ""right and justice""}, {""id"": 11038, ""name"": ""trial""}]"
53862,Trippin',"[{""id"": 6270, ""name"": ""high school""}, {""id"": 10266, ""name"": ""prom""}]"
3089,Red River,"[{""id"": 1556, ""name"": ""texas""}, {""id"": 3851, ""name"": ""dangerous""}, {""id"": 7658, ""name"": ""kansas""}, {""id"": 9656, ""name"": ""cattle drive""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 15225, ""name"": ""cattle""}, {""id"": 185927, ""name"": ""adopted child""}, {""id"": 208505, ""name"": ""cattle empire""}]"
30139,Phat Girlz,"[{""id"": 187056, ""name"": ""woman director""}]"
132344,Before Midnight,"[{""id"": 612, ""name"": ""hotel""}, {""id"": 822, ""name"": ""airport""}, {""id"": 922, ""name"": ""hotel room""}, {""id"": 1200, ""name"": ""greece""}, {""id"": 1566, ""name"": ""dream""}, {""id"": 8011, ""name"": ""greek""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 10818, ""name"": ""author""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 14714, ""name"": ""summer vacation""}, {""id"": 15016, ""name"": ""twins""}]"
15582,Teen Wolf Too,"[{""id"": 12564, ""name"": ""werewolf""}, {""id"": 13130, ""name"": ""teenager""}]"
15158,Phantasm II,"[{""id"": 7939, ""name"": ""portal""}, {""id"": 12434, ""name"": ""undertaker""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 162333, ""name"": ""tall man""}, {""id"": 162334, ""name"": ""sentinals""}]"
44634,Woman Thou Art Loosed,"[{""id"": 10183, ""name"": ""independent film""}]"
30309,Real Women Have Curves,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 187056, ""name"": ""woman director""}]"
7509,Water,"[{""id"": 2628, ""name"": ""site of pilgrimage""}, {""id"": 4129, ""name"": ""widow""}, {""id"": 4471, ""name"": ""varanasi""}, {""id"": 6194, ""name"": ""hinduism""}, {""id"": 7925, ""name"": ""child bride""}, {""id"": 7926, ""name"": ""mahatma gandhi""}, {""id"": 187056, ""name"": ""woman director""}]"
10557,East Is East,"[{""id"": 187, ""name"": ""islam""}, {""id"": 458, ""name"": ""hippie""}, {""id"": 494, ""name"": ""father son relationship""}, {""id"": 789, ""name"": ""muslim""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 941, ""name"": ""tradition""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 1536, ""name"": ""religious education""}, {""id"": 3131, ""name"": ""modern society""}, {""id"": 5471, ""name"": ""pakistani""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 6713, ""name"": ""integration""}, {""id"": 10428, ""name"": ""cultural difference""}]"
23531,Whipped,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 10738, ""name"": ""diner""}, {""id"": 13043, ""name"": ""dating""}, {""id"": 33451, ""name"": ""masturbation""}]"
28005,Kama Sutra - A Tale of Love,"[{""id"": 496, ""name"": ""poetry""}, {""id"": 1664, ""name"": ""eroticism""}, {""id"": 187056, ""name"": ""woman director""}]"
40247,Please Give,"[{""id"": 236, ""name"": ""suicide""}, {""id"": 242, ""name"": ""new york""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 33632, ""name"": ""apartment""}, {""id"": 187056, ""name"": ""woman director""}]"
252,Willy Wonka & the Chocolate Factory,"[{""id"": 715, ""name"": ""chocolate""}, {""id"": 730, ""name"": ""factory worker""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 985, ""name"": ""candy""}, {""id"": 986, ""name"": ""tv addicted person""}, {""id"": 987, ""name"": ""overweight child""}, {""id"": 1158, ""name"": ""grandfather grandson relationship""}, {""id"": 1382, ""name"": ""factory""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10508, ""name"": ""teacher""}]"
24126,Warlock: The Armageddon,"[{""id"": 12654, ""name"": ""armageddon""}, {""id"": 157667, ""name"": ""warlock""}]"
13982,8 Heads in a Duffel Bag,"[{""id"": 534, ""name"": ""mexico""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 33709, ""name"": ""head""}]"
16642,Days of Heaven,"[{""id"": 128, ""name"": ""love triangle""}, {""id"": 520, ""name"": ""chicago""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 4511, ""name"": ""field""}, {""id"": 4932, ""name"": ""farm""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 9673, ""name"": ""love""}, {""id"": 12987, ""name"": ""poverty""}, {""id"": 14514, ""name"": ""class differences""}, {""id"": 154846, ""name"": ""farmer""}, {""id"": 178977, ""name"": ""jealous husband""}, {""id"": 188987, ""name"": ""boyfriend girlfriend relationship""}, {""id"": 190061, ""name"": ""harvest""}]"
17734,Thirteen Conversations About One Thing,"[{""id"": 10183, ""name"": ""independent film""}, {""id"": 187056, ""name"": ""woman director""}]"
18892,Jawbreaker,"[{""id"": 718, ""name"": ""confession""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 3030, ""name"": ""nightmare""}, {""id"": 3734, ""name"": ""ambition""}, {""id"": 4044, ""name"": ""groupie""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7289, ""name"": ""cafeteria""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10266, ""name"": ""prom""}, {""id"": 10877, ""name"": ""dead body""}, {""id"": 13043, ""name"": ""dating""}, {""id"": 15479, ""name"": ""fashion""}, {""id"": 18001, ""name"": ""rock band""}, {""id"": 18020, ""name"": ""fantasy sequence""}, {""id"": 18512, ""name"": ""slow motion""}, {""id"": 33507, ""name"": ""multiple identities""}, {""id"": 33922, ""name"": ""pop music""}, {""id"": 34130, ""name"": ""makeover""}, {""id"": 162875, ""name"": ""polaroid camera""}, {""id"": 170418, ""name"": ""public humiliation""}, {""id"": 171556, ""name"": ""social outcast""}, {""id"": 188947, ""name"": ""sidekick""}, {""id"": 196645, ""name"": ""prank gone wrong""}, {""id"": 197077, ""name"": ""cliques""}, {""id"": 197092, ""name"": ""social climbing""}, {""id"": 197094, ""name"": ""back stabbing""}, {""id"": 197106, ""name"": ""dead teenager""}, {""id"": 197107, ""name"": ""goth girls""}]"
549,Basquiat,"[{""id"": 242, ""name"": ""new york""}, {""id"": 572, ""name"": ""sex""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 960, ""name"": ""homeless person""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1803, ""name"": ""drug addiction""}, {""id"": 2635, ""name"": ""overdose""}, {""id"": 2815, ""name"": ""graffiti""}, {""id"": 2816, ""name"": ""street art""}, {""id"": 2818, ""name"": ""vernissage""}, {""id"": 2819, ""name"": ""exhibit""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 33648, ""name"": ""celebration""}]"
121986,Frances Ha,"[{""id"": 6054, ""name"": ""friendship""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 12999, ""name"": ""black and white""}, {""id"": 161944, ""name"": ""responsibility""}, {""id"": 234042, ""name"": ""late coming of age""}]"
868,Tsotsi,"[{""id"": 100, ""name"": ""slum""}, {""id"": 1009, ""name"": ""baby""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3077, ""name"": ""leader""}, {""id"": 4339, ""name"": ""johannesburg""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10726, ""name"": ""gang""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 155238, ""name"": ""hijack""}]"
10683,Happiness,"[{""id"": 570, ""name"": ""rape""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1808, ""name"": ""lover (female)""}, {""id"": 2337, ""name"": ""pedophilia""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6281, ""name"": ""partnership""}, {""id"": 6844, ""name"": ""stalker""}, {""id"": 7879, ""name"": ""secret love""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 155294, ""name"": ""family conflict""}, {""id"": 156455, ""name"": ""unhappiness""}]"
17995,DysFunktional Family,[]
246403,Tusk,"[{""id"": 1329, ""name"": ""canada""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 7240, ""name"": ""walrus""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 11112, ""name"": ""search""}, {""id"": 170383, ""name"": ""disfigurement""}, {""id"": 198015, ""name"": ""experimental surgery""}, {""id"": 235261, ""name"": ""abduction""}]"
670,Oldboy,"[{""id"": 3364, ""name"": ""sushi restaurant""}, {""id"": 3927, ""name"": ""rage and hate""}, {""id"": 5585, ""name"": ""notebook""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 6062, ""name"": ""hostility""}, {""id"": 7412, ""name"": ""sin""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9957, ""name"": ""loneliness""}, {""id"": 14778, ""name"": ""urination""}, {""id"": 18047, ""name"": ""anger""}, {""id"": 18396, ""name"": ""catholic""}, {""id"": 33841, ""name"": ""incest""}, {""id"": 159544, ""name"": ""south hypnosis""}]"
35691,Letters to God,"[{""id"": 3344, ""name"": ""letter""}, {""id"": 3929, ""name"": ""hope""}, {""id"": 4461, ""name"": ""postman""}, {""id"": 9649, ""name"": ""god""}, {""id"": 10163, ""name"": ""cancer""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]"
49010,Hobo with a Shotgun,"[{""id"": 293, ""name"": ""female nudity""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 1366, ""name"": ""shotgun""}, {""id"": 1667, ""name"": ""pimp""}, {""id"": 3508, ""name"": ""underwear""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 7002, ""name"": ""vigilante""}, {""id"": 11221, ""name"": ""blood""}, {""id"": 14546, ""name"": ""massacre""}, {""id"": 14707, ""name"": ""brutality""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14898, ""name"": ""spitting blood""}, {""id"": 14899, ""name"": ""white suit""}, {""id"": 14900, ""name"": ""genocide""}, {""id"": 14901, ""name"": ""body mutilation""}, {""id"": 18077, ""name"": ""extreme sadism""}, {""id"": 18078, ""name"": ""child killer""}, {""id"": 18081, ""name"": ""sawed off shotgun""}, {""id"": 18082, ""name"": ""flamethrower""}, {""id"": 18083, ""name"": ""attempted robbery""}, {""id"": 18085, ""name"": ""intestines""}, {""id"": 18086, ""name"": ""disembowelment""}, {""id"": 18087, ""name"": ""attempted rape""}, {""id"": 18088, ""name"": ""shot repeatedly""}]"
317930,Compadres,[]
11229,Freeway,"[{""id"": 378, ""name"": ""prison""}, {""id"": 5034, ""name"": ""attempt to escape""}, {""id"": 6669, ""name"": ""step father""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 11546, ""name"": ""hitchhiker""}]"
22488,Love's Abiding Joy,[]
24469,Fish Tank,"[{""id"": 246, ""name"": ""dancing""}, {""id"": 456, ""name"": ""mother""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 596, ""name"": ""adultery""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 8508, ""name"": ""party""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10873, ""name"": ""school""}, {""id"": 13121, ""name"": ""essex""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14604, ""name"": ""theft""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 33632, ""name"": ""apartment""}, {""id"": 155881, ""name"": ""estate""}, {""id"": 156478, ""name"": ""boyfriend""}, {""id"": 163242, ""name"": ""teenage rebellion""}, {""id"": 180340, ""name"": ""voyeur""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 202371, ""name"": ""aggressive""}]"
82533,Damsels in Distress,"[{""id"": 3616, ""name"": ""college""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 206298, ""name"": ""young adult""}]"
50942,Creature,[]
84174,Bachelorette,"[{""id"": 3584, ""name"": ""bridesmaid""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 5248, ""name"": ""female friendship""}, {""id"": 9824, ""name"": ""reunion""}, {""id"": 11494, ""name"": ""drug use""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 155049, ""name"": ""wedding dress""}, {""id"": 160246, ""name"": ""childhood friends""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 221475, ""name"": ""bachelorette party""}, {""id"": 233618, ""name"": ""bitch""}, {""id"": 236373, ""name"": ""fat woman""}]"
34099,Brave New Girl,"[{""id"": 156321, ""name"": ""tv movie""}]"
79940,Tim and Eric's Billion Dollar Movie,"[{""id"": 1946, ""name"": ""restaurant""}, {""id"": 1994, ""name"": ""wolf""}, {""id"": 6490, ""name"": ""shopping mall""}, {""id"": 11614, ""name"": ""filmmaker""}, {""id"": 199156, ""name"": ""billion dollars""}, {""id"": 199157, ""name"": ""fake commercial""}]"
342,Summer Storm,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 237, ""name"": ""gay""}, {""id"": 255, ""name"": ""male nudity""}, {""id"": 271, ""name"": ""competition""}, {""id"": 566, ""name"": ""sexual identity""}, {""id"": 572, ""name"": ""sex""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 826, ""name"": ""heterosexual""}, {""id"": 1862, ""name"": ""coming out""}, {""id"": 1888, ""name"": ""row""}, {""id"": 1889, ""name"": ""lake""}, {""id"": 1890, ""name"": ""camping""}, {""id"": 1891, ""name"": ""tent""}, {""id"": 5767, ""name"": ""summer camp""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 9986, ""name"": ""crush""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 14751, ""name"": ""youth""}, {""id"": 158718, ""name"": ""lgbt""}]"
281230,Fort McCoy,"[{""id"": 187056, ""name"": ""woman director""}]"
38033,Chain Letter,"[{""id"": 627, ""name"": ""killing""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 14805, ""name"": ""maniac""}, {""id"": 15021, ""name"": ""mysterious letter""}, {""id"": 15022, ""name"": ""text message""}, {""id"": 156661, ""name"": ""threat""}]"
100975,Just Looking,"[{""id"": 242, ""name"": ""new york""}, {""id"": 428, ""name"": ""nurse""}, {""id"": 572, ""name"": ""sex""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 178649, ""name"": ""voyeurism""}, {""id"": 194998, ""name"": ""curious""}]"
38541,The Divide,"[{""id"": 9866, ""name"": ""basement""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 41640, ""name"": ""septic tank""}, {""id"": 41642, ""name"": ""town in panic""}, {""id"": 41643, ""name"": ""welding""}, {""id"": 41644, ""name"": ""gunshot""}]"
39563,The Eclipse,[]
234212,Demonic,"[{""id"": 703, ""name"": ""detective""}, {""id"": 3358, ""name"": ""haunted house""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 8685, ""name"": ""anti-christ""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 9844, ""name"": ""car crash""}, {""id"": 10414, ""name"": ""trance""}, {""id"": 10561, ""name"": ""video camera""}, {""id"": 15001, ""name"": ""demon""}, {""id"": 163186, ""name"": ""seance""}, {""id"": 177648, ""name"": ""infra red""}, {""id"": 184402, ""name"": ""missing""}]"
27404,My Big Fat Independent Movie,"[{""id"": 10183, ""name"": ""independent film""}]"
170480,The Deported,[]
71866,Tanner Hall,"[{""id"": 6271, ""name"": ""boarding school""}, {""id"": 187056, ""name"": ""woman director""}]"
192210,Open Road,"[{""id"": 2231, ""name"": ""drug dealer""}, {""id"": 6149, ""name"": ""police""}, {""id"": 15127, ""name"": ""killer""}, {""id"": 156117, ""name"": ""illegal drugs""}, {""id"": 199029, ""name"": ""dealer""}]"
180296,They Came Together,[]
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,"[{""id"": 9755, ""name"": ""parody""}, {""id"": 224636, ""name"": ""horror comedy""}]"
70006,Never Back Down 2: The Beatdown,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 4392, ""name"": ""cage""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 11772, ""name"": ""cage fighting""}, {""id"": 155646, ""name"": ""kickboxer""}, {""id"": 156159, ""name"": ""martial arts tournament""}, {""id"": 156160, ""name"": ""beefcake""}, {""id"": 156162, ""name"": ""martial arts training""}]"
26039,Point Blank,"[{""id"": 3859, ""name"": ""alcatraz""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 10291, ""name"": ""organized crime""}]"
79587,Four Single Fathers,[]
176077,Enter the Dangerous Mind,"[{""id"": 1233, ""name"": ""composer""}, {""id"": 1523, ""name"": ""obsession""}]"
260947,Something Wicked,"[{""id"": 1523, ""name"": ""obsession""}, {""id"": 1897, ""name"": ""oregon""}, {""id"": 10183, ""name"": ""independent film""}]"
342502,AWOL-72,"[{""id"": 2808, ""name"": ""russian""}, {""id"": 159700, ""name"": ""getaway""}, {""id"": 167377, ""name"": ""lapd""}, {""id"": 169123, ""name"": ""awol""}, {""id"": 195908, ""name"": ""special ops""}]"
191229,Iguana,[]
43213,Chicago Overcoat,[]
44594,Barry Munday,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 4954, ""name"": ""paternity""}, {""id"": 5502, ""name"": ""castration""}, {""id"": 13005, ""name"": ""doctor""}, {""id"": 13149, ""name"": ""pregnancy""}, {""id"": 168013, ""name"": ""lamborghini""}, {""id"": 168491, ""name"": ""testicles""}, {""id"": 220194, ""name"": ""air guitar""}, {""id"": 232716, ""name"": ""genital mutilation""}]"
666,Central Station,"[{""id"": 983, ""name"": ""brazilian""}, {""id"": 1161, ""name"": ""brazil""}, {""id"": 1809, ""name"": ""rio de janeiro""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 3593, ""name"": ""wilderness""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 33457, ""name"": ""alcoholic""}, {""id"": 34139, ""name"": ""railroad""}, {""id"": 158639, ""name"": ""missing father""}, {""id"": 158642, ""name"": ""long lost relative""}, {""id"": 158651, ""name"": ""realism""}]"
248,Pocketful of Miracles,"[{""id"": 419, ""name"": ""dude""}, {""id"": 947, ""name"": ""prohibition""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 33673, ""name"": ""apple""}, {""id"": 157904, ""name"": ""luck""}, {""id"": 162752, ""name"": ""dowager""}, {""id"": 165282, ""name"": ""high society""}, {""id"": 214548, ""name"": ""1930s""}]"
